INFO 2026-05-05 14:39:52,780 autoreload 9824 5088 Watching for file changes with StatReloader
INFO 2026-05-06 10:30:03,350 log 11340 16220 "GET /admin/ HTTP/1.1" 200 59961
INFO 2026-05-06 10:30:03,417 log 11340 16220 "GET /static/unfold/fonts/inter/styles.css HTTP/1.1" 200 608
INFO 2026-05-06 10:30:03,418 log 11340 3448 "GET /static/unfold/fonts/material-symbols/styles.css HTTP/1.1" 200 164
INFO 2026-05-06 10:30:03,432 log 11340 16952 "GET /static/unfold/css/simplebar/simplebar.css HTTP/1.1" 200 4647
INFO 2026-05-06 10:30:03,435 log 11340 16220 "GET /static/unfold/js/app.js HTTP/1.1" 200 30131
INFO 2026-05-06 10:30:03,461 log 11340 18656 "GET /static/unfold/js/htmx/htmx.js HTTP/1.1" 200 50918
WARNING 2026-05-06 10:30:03,467 log 11340 3448 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:03,479 log 11340 16952 "GET /static/unfold/js/simplebar/simplebar.js HTTP/1.1" 200 27176
INFO 2026-05-06 10:30:03,483 log 11340 15140 "GET /static/unfold/js/chart/chart.js HTTP/1.1" 200 200633
INFO 2026-05-06 10:30:03,483 log 11340 8376 "GET /static/unfold/css/styles.css HTTP/1.1" 200 332310
INFO 2026-05-06 10:30:03,518 log 11340 8376 "GET /static/unfold/js/alpine/alpine.anchor.js HTTP/1.1" 200 15524
INFO 2026-05-06 10:30:03,518 log 11340 15140 "GET /static/unfold/js/alpine/alpine.persist.js HTTP/1.1" 200 837
INFO 2026-05-06 10:30:03,546 log 11340 18656 "GET /static/unfold/js/alpine/alpine.resize.js HTTP/1.1" 200 703
INFO 2026-05-06 10:30:03,548 log 11340 16220 "GET /static/unfold/js/alpine/alpine.js HTTP/1.1" 200 44758
INFO 2026-05-06 10:30:03,552 log 11340 16952 "GET /static/unfold/js/alpine/alpine.sort.js HTTP/1.1" 200 38101
INFO 2026-05-06 10:30:03,744 log 11340 16220 "GET /static/unfold/fonts/inter/Inter-SemiBold.woff2 HTTP/1.1" 200 114812
INFO 2026-05-06 10:30:03,746 log 11340 16952 "GET /static/unfold/fonts/inter/Inter-Regular.woff2 HTTP/1.1" 200 111268
INFO 2026-05-06 10:30:03,759 log 11340 18656 "GET /static/unfold/fonts/material-symbols/Material-Symbols-Outlined.woff2 HTTP/1.1" 200 291696
INFO 2026-05-06 10:30:10,095 log 11340 18656 "GET /admin/auth/group/add/ HTTP/1.1" 200 73809
INFO 2026-05-06 10:30:10,190 log 11340 8376 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9241
INFO 2026-05-06 10:30:10,196 log 11340 16220 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2026-05-06 10:30:10,210 log 11340 8376 "GET /static/admin/js/actions.js HTTP/1.1" 200 7977
INFO 2026-05-06 10:30:10,231 log 11340 16292 "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2026-05-06 10:30:10,265 log 11340 15140 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2026-05-06 10:30:10,285 log 11340 8376 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2026-05-06 10:30:10,298 log 11340 16292 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2026-05-06 10:30:10,334 log 11340 18656 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:30:10,359 log 11340 16292 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
WARNING 2026-05-06 10:30:10,365 log 11340 8376 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:10,380 log 11340 16220 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 16428
INFO 2026-05-06 10:30:10,433 log 11340 16952 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2026-05-06 10:30:10,523 log 11340 16952 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2026-05-06 10:30:10,603 log 11340 15140 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2026-05-06 10:30:10,732 log 11340 15140 "GET /static/unfold/fonts/inter/Inter-Medium.woff2 HTTP/1.1" 200 114348
INFO 2026-05-06 10:30:16,082 log 11340 15140 "GET /admin/lumra_config/location/ HTTP/1.1" 200 138738
WARNING 2026-05-06 10:30:16,129 log 11340 16952 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:16,139 log 11340 15140 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:30:21,970 log 11340 15140 "GET /admin/django_celery_beat/solarschedule/ HTTP/1.1" 200 41711
WARNING 2026-05-06 10:30:22,037 log 11340 15140 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:22,044 log 11340 16220 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:30:24,162 log 11340 16220 "GET /admin/django_celery_results/groupresult/ HTTP/1.1" 200 48799
WARNING 2026-05-06 10:30:24,223 log 11340 16220 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:24,313 log 11340 16292 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:30:26,637 log 11340 16292 "GET /admin/auth/user/ HTTP/1.1" 200 466973
WARNING 2026-05-06 10:30:26,690 log 11340 16292 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:26,691 log 11340 18656 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:30:36,285 log 11340 18656 "GET /admin/ HTTP/1.1" 200 59961
WARNING 2026-05-06 10:30:36,356 log 11340 18656 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:43,899 log 11340 16620 "GET /admin/lumra_config/product/ HTTP/1.1" 200 218651
WARNING 2026-05-06 10:30:43,968 log 11340 13340 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:30:43,968 log 11340 16620 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:32:47,155 log 11340 16620 "GET /admin/lumra_config/transfer/ HTTP/1.1" 200 220460
INFO 2026-05-06 10:32:47,219 log 11340 16620 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
WARNING 2026-05-06 10:32:47,238 log 11340 10588 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:33:41,849 log 11340 3492 "GET /admin/lumra_config/product/ HTTP/1.1" 200 218651
INFO 2026-05-06 10:33:41,930 log 11340 3492 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
WARNING 2026-05-06 10:33:41,976 log 11340 18928 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:23,671 log 11340 3492 "GET /admin/django_celery_beat/clockedschedule/ HTTP/1.1" 200 41694
INFO 2026-05-06 10:34:23,751 log 11340 3492 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
WARNING 2026-05-06 10:34:23,763 log 11340 9200 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:25,545 log 11340 3492 "GET /admin/django_celery_beat/crontabschedule/ HTTP/1.1" 200 41697
WARNING 2026-05-06 10:34:25,627 log 11340 12332 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:25,650 log 11340 3492 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:34:28,330 log 11340 3492 "GET /admin/lumra_config/userprofile/ HTTP/1.1" 200 213334
WARNING 2026-05-06 10:34:28,390 log 11340 3492 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:28,491 log 11340 10812 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:34:35,716 log 11340 10812 "GET /admin/lumra_config/location/ HTTP/1.1" 200 138738
INFO 2026-05-06 10:34:35,764 log 11340 10812 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
WARNING 2026-05-06 10:34:35,781 log 11340 11780 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:37,964 log 11340 10812 "GET /admin/lumra_config/location/56/change/ HTTP/1.1" 200 44714
WARNING 2026-05-06 10:34:38,064 log 11340 15728 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:38,068 log 11340 10812 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:34:44,497 log 11340 10812 "GET /admin/lumra_config/location/ HTTP/1.1" 200 138738
INFO 2026-05-06 10:34:44,553 log 11340 10812 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
WARNING 2026-05-06 10:34:44,557 log 11340 15400 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:47,248 log 11340 10812 "GET /admin/axes/accessattempt/ HTTP/1.1" 200 50612
WARNING 2026-05-06 10:34:47,312 log 11340 10812 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:47,421 log 11340 18636 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
INFO 2026-05-06 10:34:50,729 log 11340 18636 "GET /admin/axes/accesslog/ HTTP/1.1" 200 52503
INFO 2026-05-06 10:34:50,798 log 11340 18636 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
WARNING 2026-05-06 10:34:50,800 log 11340 13432 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:34:52,770 log 11340 18636 "GET /admin/axes/accessfailurelog/ HTTP/1.1" 200 50739
INFO 2026-05-06 10:34:52,839 log 11340 18636 "GET /admin/jsi18n/ HTTP/1.1" 200 7830
WARNING 2026-05-06 10:34:52,845 log 11340 4204 "GET /static/images/logo.svg HTTP/1.1" 404 1859
INFO 2026-05-06 10:48:38,736 basehttp 11340 11716 - Broken pipe from ('127.0.0.1', 20067)
INFO 2026-05-06 11:02:05,392 autoreload 11340 292 D:\APPS\Project\lumra\lumra_system\settings.py changed, reloading.
INFO 2026-05-06 11:02:16,815 autoreload 22396 22184 Watching for file changes with StatReloader
ERROR 2026-05-06 11:04:24,035 log 22396 6540 Internal Server Error: /api/auth/token/
Traceback (most recent call last):
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\connection.py", line 1526, in get_connection
    connection = self._available_connections.pop()
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
IndexError: pop from empty list

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\django\core\handlers\base.py", line 198, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\django\views\generic\base.py", line 106, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\rest_framework\views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\rest_framework\views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\rest_framework\views.py", line 486, in raise_uncaught_exception
    raise exc
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\rest_framework\views.py", line 503, in dispatch
    self.initial(request, *args, **kwargs)
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\rest_framework\views.py", line 422, in initial
    self.check_throttles(request)
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\rest_framework\views.py", line 365, in check_throttles
    if not throttle.allow_request(request, self):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\rest_framework\throttling.py", line 123, in allow_request
    self.history = self.cache.get(self.key, [])
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\django\core\cache\backends\redis.py", line 188, in get
    return self._cache.get(key, default)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\django\core\cache\backends\redis.py", line 100, in get
    value = client.get(key)
            ^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\commands\core.py", line 1829, in get
    return self.execute_command("GET", name, keys=[name])
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\client.py", line 621, in execute_command
    return self._execute_command(*args, **options)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\client.py", line 627, in _execute_command
    conn = self.connection or pool.get_connection()
                              ^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\utils.py", line 195, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\connection.py", line 1528, in get_connection
    connection = self.make_connection()
                 ^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\connection.py", line 1574, in make_connection
    return self.connection_class(**self.connection_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\.venv\Lib\site-packages\redis\connection.py", line 753, in __init__
    super().__init__(**kwargs)
TypeError: AbstractConnection.__init__() got an unexpected keyword argument 'CLIENT_CLASS'
ERROR 2026-05-06 11:04:24,181 log 22396 6540 "POST /api/auth/token/ HTTP/1.1" 500 165146
INFO 2026-05-06 11:04:24,630 basehttp 22396 6540 - Broken pipe from ('127.0.0.1', 18432)
INFO 2026-05-06 11:04:25,652 autoreload 19892 4836 Watching for file changes with StatReloader
INFO 2026-05-06 11:04:35,501 autoreload 22396 22184 D:\APPS\Project\lumra\lumra_system\settings.py changed, reloading.
INFO 2026-05-06 11:04:38,839 autoreload 19892 4836 D:\APPS\Project\lumra\lumra_system\settings.py changed, reloading.
INFO 2026-05-06 11:05:14,872 autoreload 20972 20968 Watching for file changes with StatReloader
INFO 2026-05-06 11:10:09,363 autoreload 20972 20968 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:10:32,722 autoreload 12672 12556 Watching for file changes with StatReloader
INFO 2026-05-06 11:13:00,602 autoreload 12672 12556 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:13:22,322 autoreload 21660 13224 Watching for file changes with StatReloader
INFO 2026-05-06 11:15:20,095 autoreload 21660 13224 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:15:28,174 autoreload 1752 15860 Watching for file changes with StatReloader
INFO 2026-05-06 11:16:42,590 autoreload 1752 15860 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:16:55,430 autoreload 8156 9288 Watching for file changes with StatReloader
INFO 2026-05-06 11:18:01,905 autoreload 8156 9288 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:18:09,706 autoreload 13180 15700 Watching for file changes with StatReloader
INFO 2026-05-06 11:18:22,581 autoreload 13180 15700 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:18:28,119 autoreload 20484 12192 Watching for file changes with StatReloader
INFO 2026-05-06 11:19:06,648 autoreload 20484 12192 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:19:12,504 autoreload 8616 15292 Watching for file changes with StatReloader
INFO 2026-05-06 11:19:17,349 autoreload 8616 15292 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:19:21,344 autoreload 16316 14276 Watching for file changes with StatReloader
INFO 2026-05-06 11:19:54,427 autoreload 16316 14276 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:20:01,089 autoreload 5712 19352 Watching for file changes with StatReloader
INFO 2026-05-06 11:20:46,921 autoreload 5712 19352 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:20:51,328 autoreload 19568 21232 Watching for file changes with StatReloader
INFO 2026-05-06 11:21:04,389 autoreload 19568 21232 D:\APPS\Project\lumra\lumra_config\admin.py changed, reloading.
INFO 2026-05-06 11:21:12,387 autoreload 20772 4836 Watching for file changes with StatReloader
INFO 2026-05-06 13:39:29,110 autoreload 13460 21788 Watching for file changes with StatReloader
WARNING 2026-05-06 13:39:54,407 log 20772 536 Not Found: /admin/core/stock/
WARNING 2026-05-06 13:39:54,463 log 20772 536 "GET /admin/core/stock/ HTTP/1.1" 404 14585
WARNING 2026-05-06 13:39:56,996 log 20772 536 Not Found: /favicon.ico
WARNING 2026-05-06 13:39:57,020 log 20772 536 "GET /favicon.ico HTTP/1.1" 404 51257
INFO 2026-05-06 13:40:09,887 log 20772 536 "GET /admin HTTP/1.1" 301 0
INFO 2026-05-06 13:40:18,235 log 20772 536 "GET /admin/ HTTP/1.1" 200 92343
ERROR 2026-05-06 13:40:18,481 log 20772 17844 Internal Server Error: /accounting/coa/
Traceback (most recent call last):
  File "D:\APPS\Python\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Python\Lib\site-packages\django\core\handlers\base.py", line 198, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\lumra_system\urls.py", line 19, in _callable
    return view(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Python\Lib\site-packages\django\contrib\auth\decorators.py", line 59, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Project\lumra\lumra_config\views\accounting_views.py", line 131, in chart_of_accounts
    return render(request, "lumra_pages/accounting/chart_of_accounts.html", context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Python\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\APPS\Python\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
